"flightdate","totalflights","ontimeperformancedeparture","ontimeperformancearrival"
"2016-09-09","15651","73.6758034630375056","72.5960002555747237"
"2016-09-10","12132","75.9726343554236729","75.6346851302340917"
"2016-09-11","15318","74.6050398224311268","76.9225747486617052"
"2016-09-12","16058","75.1027525221073608","74.6668327313488604"
"2016-09-13","15434","75.1133860308410004","71.9320979655306466"
"2016-09-14","15673","74.5741083391820328","73.1129968736042876"
"2016-09-15","16073","71.0259441299072980","72.5253530765880669"
"2016-09-16","16105","68.7302080099348029","69.2145296491772741"
"2016-09-17","12364","76.5205435134260757","77.5881591717890650"
"2016-09-18","15358","66.1870035160828233","65.3275166037244433"
"2016-09-19","16077","61.9767369534117062","61.7839149094980407"
"2016-09-20","15445","76.9504694075752671","77.5914535448365167"
"2016-09-21","15683","68.8771281004909775","67.5508512401963910"
"2016-09-22","16087","63.5730714241312861","63.7595574066016038"
"2016-09-23","16111","67.2708087641983738","66.7370119793929613"
"2016-09-24","12368","73.0756791720569211","70.7551746442432083"
"2016-09-25","15317","64.1378860090095972","63.7526930861134687"
"2016-09-26","16073","67.2432028868288434","67.3427487090151185"
"2016-09-27","15441","79.2306197785117544","76.8344019169742892"
"2016-09-28","15685","71.5715651896716608","66.5540325151418553"
"2016-09-29","16082","61.9450317124735729","59.8557393359034946"
"2016-09-30","16070","60.4542626011200996","59.5270690728064717"
"2016-10-01","12338","73.8126114443183660","76.4386448370886692"
"2016-10-02","15327","68.4021661120897762","70.1246166895021857"
"2016-10-03","16121","74.9581291483158613","74.1021028472179145"
"2016-10-04","15493","74.6337055444394243","72.9426192474020525"
"2016-10-05","15911","74.7093205958142166","75.7211991703852681"
"2016-10-06","16192","68.2003458498023715","65.8843873517786561"
"2016-10-07","16200","69.2901234567901235","70.3148148148148148"
"2016-10-08","12506","72.2853030545338238","74.4682552374860067"
"2016-10-09","15385","70.3672408189795255","72.6226844328891778"
"2016-10-10","16191","72.2561917114446297","74.4672966462849731"
"2016-10-11","15693","76.4162365385840821","78.0730261900210285"
"2016-10-12","15925","74.0847723704866562","73.2433281004709576"
"2016-10-13","16192","66.2117094861660079","65.8905632411067194"
"2016-10-14","16192","61.9009387351778656","62.9631916996047431"
"2016-10-15","12472","71.7767799871712636","73.8213598460551636"
"2016-10-16","15405","62.4212917883803960","62.7718273287893541"
"2016-10-17","16159","69.2802772448790148","70.2642490253109722"
"2016-10-18","15687","74.7689169375916364","74.7370434117422069"
"2016-10-19","15925","73.0800627943485086","72.5463108320251177"
"2016-10-20","16162","63.3770572948892464","61.6631604999381265"
"2016-10-21","16187","63.1309075183789461","63.6436646691789708"
"2016-10-22","12481","74.7936864033330663","77.0290842079961542"
"2016-10-23","15380","67.4122236671001300","69.3237971391417425"
"2016-10-24","16097","64.8319562651425732","64.7325588618997329"
"2016-10-25","15436","71.9810831821715470","71.3850738533298782"
"2016-10-26","15663","72.6297644129477112","71.2443337802464407"
"2016-10-27","16089","65.7778606501336317","65.0630865808937784"
"2016-10-28","16095","61.6651133892513203","61.3730972351662007"
"2016-10-29","12302","78.1092505283693708","79.0440578767680052"
"2016-10-30","14831","67.8915784505427820","67.6892994403614052"
"2016-10-31","14589","77.8051956953869354","77.7846322571800672"
"2016-11-01","15174","75.1416897324370634","76.7233425596414920"
"2016-11-02","15442","75.7868151793809092","72.6978370677373397"
"2016-11-03","15773","70.3670829899194827","70.3163634058200723"
"2016-11-04","16029","67.6274252916588683","69.8858319296275501"
"2016-11-05","12239","79.9330010621782825","81.8204101642291037"
"2016-11-06","15059","71.9237665183611130","72.5811806892887974"
"2016-11-07","15379","73.1712074907341180","71.6756616164900189"
"2016-11-08","14143","81.3900869688184968","78.5689033444106625"
"2016-11-09","15746","73.0852279944112791","68.2649561793471358"
"2016-11-10","16096","67.6006461232604374","69.1041252485089463"
"2016-11-11","16111","67.7487430947799640","71.0756625907764881"
"2016-11-12","12208","79.4806684141546527","81.3728702490170380"
"2016-11-13","15250","73.6262295081967213","77.4885245901639344"
"2016-11-14","15998","68.8711088886110764","72.8716089511188899"
"2016-11-15","15524","68.7387271321824272","70.0399381602679722"
"2016-11-16","15799","76.5364896512437496","78.8594214823723020"
"2016-11-17","16160","66.6769801980198020","69.1460396039603960"
"2016-11-18","16199","62.8804247175751590","64.5286746095437990"
"2016-11-19","12924","66.5583410708758898","69.9628597957288765"
"2016-11-20","14696","65.3919433859553620","67.0454545454545455"
"2016-11-21","14713","66.3970638211105825","71.6169374022972881"
"2016-11-22","15840","65.2525252525252525","69.2676767676767677"
"2016-11-23","16289","69.2369083430535945","70.6489041684572411"
"2016-11-24","9791","82.1672964967827597","86.5284444898376060"
"2016-11-25","12376","83.2255979314802844","86.1344537815126050"
"2016-11-26","15702","72.1309387339192460","73.6530378295758502"
"2016-11-27","17065","63.6741869323176091","62.3381189569293876"
"2016-11-28","16506","58.4090633708954320","58.5484066400096934"
"2016-11-29","15370","64.4632400780741705","66.0442420299284320"
"2016-11-30","15337","63.9825259177153289","63.2783464823629132"
"2016-12-01","15493","73.0329826373200800","74.7047053508035887"
"2016-12-02","15514","73.4820162433930643","72.5151476086115766"
"2016-12-03","11530","76.9991326973113617","76.3052905464006938"
"2016-12-04","14602","65.0664292562662649","62.5256814135049993"
"2016-12-05","15347","58.3045546360852284","56.9557568254381964"
"2016-12-06","14796","72.8575290619086240","67.4168694241686942"
"2016-12-07","15111","71.4711137581893985","68.0299119846469459"
"2016-12-08","15504","60.4682662538699690","57.0562435500515996"
"2016-12-09","15542","60.5970917513833483","60.6614335349375885"
"2016-12-10","11547","66.9437949250887676","66.1470511821252273"
"2016-12-11","14612","60.4024089789214344","58.8215165617300849"
"2016-12-12","15365","56.2316954116498536","54.6762121705174097"
"2016-12-13","14821","70.0155185210174752","63.4302678631671277"
"2016-12-14","15209","65.0864619633111973","61.1874547965020711"
"2016-12-15","15782","47.9787099226967431","46.4009631225446711"
"2016-12-16","15909","44.8739707084040480","45.2762587214784084"
"2016-12-17","14355","35.0679205851619645","36.1546499477533960"
"2016-12-18","15062","31.0649316159872527","34.5770813968928429"
"2016-12-19","15471","42.2597117186995023","49.0918492663693362"
"2016-12-20","15494","47.7539692784303601","55.1632890151026204"
"2016-12-21","15870","54.1965973534971645","59.3824826717076244"
"2016-12-22","16033","50.3149753633131666","55.4107153994885549"
"2016-12-23","16042","51.8015210073556913","55.3796284752524623"
"2016-12-24","11991","62.9805687599032608","69.2185806021182554"
"2016-12-25","12166","68.1242807825086306","71.9628472793029755"
"2016-12-26","16043","50.7324066571090195","53.4064701115751418"
"2016-12-27","15999","52.3282705169073067","58.4224014000875055"
"2016-12-28","15954","58.7376206593957628","63.8711294973047512"
"2016-12-29","15856","57.3473763874873865","59.8890010090817356"
"2016-12-30","15882","60.7920916761113210","63.9466062208789825"
"2016-12-31","12047","68.9881298248526604","72.8148086660579397"
"2017-01-01","13970","59.0551181102362205","61.7251252684323550"
"2017-01-02","15882","42.1735297821433069","39.7053267850396675"
"2017-01-03","15350","49.2052117263843648","50.4364820846905537"
"2017-01-04","14749","53.8070377652722218","54.4647094718285985"
"2017-01-05","14982","50.9945267654518756","49.4326525163529569"
"2017-01-06","15060","51.6932270916334661","50.4316069057104914"
"2017-01-07","12179","44.9872731751375318","43.5421627391411446"
"2017-01-08","14357","42.5437069025562443","46.2910078707250818"
"2017-01-09","15319","47.5944905019909916","49.2329786539591357"
"2017-01-10","14617","57.7683519189984265","56.2837791612505986"
"2017-01-11","14867","67.0612766529898433","64.2160489675119392"
"2017-01-12","15403","56.4045965071739272","57.2096344867882880"
"2017-01-13","15454","62.3527889219619516","62.8769250679435745"
"2017-01-14","11622","71.0376871450696954","73.2662192393736018"
"2017-01-15","13204","70.9784913662526507","72.5007573462587095"
"2017-01-16","15243","64.0621924817949223","65.3349078265433314"
"2017-01-17","14592","72.5191885964912281","71.6488486842105263"
"2017-01-18","14853","70.9890257860364909","67.5621086649161785"
"2017-01-19","15387","68.4343926691362839","68.1224410216416455"
"2017-01-20","15446","64.5086106435323061","64.2237472484785705"
"2017-01-21","11859","66.5317480394636985","64.8115355426258538"
"2017-01-22","14241","51.8854013060880556","48.4305877396250263"
"2017-01-23","15293","53.8416268881187471","53.0765709801870137"
"2017-01-24","14577","75.0497358852987583","72.2576661864581190"
"2017-01-25","14837","77.4617510278358159","75.0623441396508728"
"2017-01-26","15382","72.6498504745806787","70.5109868677675205"
"2017-01-27","15436","70.7501943508681005","68.8131640321326769"
"2017-01-28","11820","81.4890016920473773","78.9001692047377327"
"2017-01-29","14171","70.7712934866981864","68.3296873897396091"
"2017-01-30","15287","74.7563289069143717","75.4039379865244979"
"2017-01-31","14578","78.7350802579228975","76.4988338592399506"
"2017-02-01","14866","74.3643212700121082","71.7745190367281044"
"2017-02-02","15413","71.7446311555180692","68.7990657237397003"
"2017-02-03","15479","70.7603850377931391","68.2925253569352025"
"2017-02-04","11636","79.9071845995187350","79.7095221725678927"
"2017-02-05","12621","77.7909832818318675","77.7592900721020521"
"2017-02-06","15340","64.3807040417209909","62.6401564537157757"
"2017-02-07","14622","69.6211188619887840","64.1088770346053891"
"2017-02-08","14880","64.9798387096774194","62.1572580645161290"
"2017-02-09","15442","67.3228856365755731","66.0406683072140914"
"2017-02-10","15485","60.8395221181788828","62.7381336777526639"
"2017-02-11","11873","73.4186810410174345","75.9033100311631433"
"2017-02-12","14275","70.1366024518388792","70.4098073555166375"
"2017-02-13","15354","74.6906343623811385","75.3223915592028136"
"2017-02-14","14128","80.5492638731596829","79.5300113250283126"
"2017-02-15","14934","71.0392393196732289","68.8763894468996920"
"2017-02-16","15640","64.7570332480818414","64.9552429667519182"
"2017-02-17","15808","63.7968117408906883","65.5237854251012146"
"2017-02-18","12176","61.7444152431011827","65.3991458607095926"
"2017-02-19","13687","73.3250529699715058","73.8072623657485205"
"2017-02-20","15720","65.6997455470737913","66.1068702290076336"
"2017-02-21","15517","74.6600502674486048","73.8738158149126764"
"2017-02-22","15544","72.4137931034482759","73.1536284096757591"
"2017-02-23","15776","68.1097870182555781","68.0273833671399594"
"2017-02-24","15832","63.9338049519959576","62.6452753916119252"
"2017-02-25","12555","66.1808044603743528","65.1373954599761051"
"2017-02-26","14811","70.7514685031395584","72.1018162176760516"
"2017-02-27","15774","70.5845061493597058","67.4400912894636744"
"2017-02-28","15329","72.1051601539565529","67.7539304586078674"
"2017-03-01","15547","58.3713899787740400","55.4512124525631955"
"2017-03-02","15816","61.8487607486090035","61.4630753667172484"
"2017-03-03","15890","63.9395846444304594","64.1095028319697923"
"2017-03-04","12567","73.2633086655526379","73.2712660141640805"
"2017-03-05","14920","67.5804289544235925","66.6756032171581769"
"2017-03-06","15929","67.4493062966915688","64.6556594889823592"
"2017-03-07","15478","68.7685747512598527","65.0019382349140716"
"2017-03-08","15685","69.3337583678673892","68.9193496971628945"
"2017-03-09","16354","66.5525253760547878","65.1522563287269170"
"2017-03-10","16479","58.3712603920140785","55.9621336246131440"
"2017-03-11","13791","64.0200130519904285","64.3680661300848379"
"2017-03-12","15849","57.0572275853366143","56.0855574484194586"
"2017-03-13","16429","52.4742832795666200","50.3012964879177065"
"2017-03-14","15968","68.4619238476953908","68.4055611222444890"
"2017-03-15","16206","61.6993706034801925","63.4579785264716772"
"2017-03-16","16505","61.6237503786731294","64.8591335958800364"
"2017-03-17","16526","65.7690911291298560","66.1805639598208883"
"2017-03-18","13898","66.6786587998273133","66.5275579220031659"
"2017-03-19","15895","68.6756841774142812","68.5624410191884240"
"2017-03-20","16441","69.9410011556474667","70.6161425704032601"
"2017-03-21","15984","76.5890890890890891","76.3013013013013013"
"2017-03-22","16220","72.1763255240443896","72.0221948212083847"
"2017-03-23","16515","69.1129276415379958","67.5749318801089918"
"2017-03-24","16530","63.6479128856624319","60.4597701149425287"
"2017-03-25","13904","71.7707134637514384","72.2022439585730725"
"2017-03-26","15817","70.7340203578428273","70.5253840804198015"
"2017-03-27","16421","66.6402776931977346","63.7232811643627063"
"2017-03-28","15952","68.7938816449348044","65.1454363089267803"
"2017-03-29","16198","70.1691566860106186","68.1627361402642302"
"2017-03-30","16446","61.5772832299647331","56.9743402651100572"
"2017-03-31","16437","56.5857516578451056","55.1803857151548336"
"2017-04-01","13637","66.8255481410867493","68.2921463665028965"
"2017-04-02","15796","62.8766776399088377","62.0346923271714358"
"2017-04-03","16408","59.2272062408581180","57.6304241833252072"
"2017-04-04","15912","60.7277526395173454","57.9562594268476621"
"2017-04-05","16030","59.8003742981908921","57.0430442919525889"
"2017-04-06","16339","47.3345982006242732","46.7348062916947182"
"2017-04-07","16381","49.5757279775349490","51.1446187656431231"
"2017-04-08","13463","60.1648963826784521","64.9558047983361806"
"2017-04-09","15646","62.5463377221014956","64.3487153266010482"
"2017-04-10","16315","63.7756665645111860","63.6224333435488814"
"2017-04-11","15920","70.7286432160804020","71.2248743718592965"
"2017-04-12","16026","74.6536877573942344","75.1715961562461001"
"2017-04-13","16344","70.5029368575624082","70.5580029368575624"
"2017-04-14","16330","79.0630740967544397","78.9099816289038579"
"2017-04-15","13162","81.4845768120346452","81.9404345844096642"
"2017-04-16","15129","78.8683984400819618","78.6701037742084738"
"2017-04-17","16343","67.1663709233310898","65.8385853270513370"
"2017-04-18","15941","71.0871338059092905","71.8524559312464714"
"2017-04-19","16028","70.2458198153231844","69.0853506363863239"
"2017-04-20","16344","64.2192853646598140","59.8813020068526676"
"2017-04-21","16413","61.9021507341741303","61.2197648205690611"
"2017-04-22","13458","72.5739337197206123","72.6556694902660128"
"2017-04-23","15660","65.0255427841634738","63.7739463601532567"
"2017-04-24","16344","63.1240822320117474","62.5978952520802741"
"2017-04-25","15770","69.7463538363982245","68.8712745719720989"
"2017-04-26","15939","61.0828784741828220","58.6736934563021520"
"2017-04-27","16309","61.0399166104604819","58.3481513274878901"
"2017-04-28","16371","62.5923889805143241","59.2755482255207379"
"2017-04-29","13045","63.2732847834419318","58.1832119586048294"
"2017-04-30","15526","56.7628494138863841","54.6373824552363777"
"2017-05-01","16300","60.5030674846625767","59.6134969325153374"
"2017-05-02","15889","73.7491346214362137","72.6414500597897917"
"2017-05-03","15988","68.1260945709281961","64.4233174881160871"
"2017-05-04","16306","63.0933398748926775","60.2416288482767080"
"2017-05-05","16405","53.6360865589759220","50.7223407497714112"
"2017-05-06","13124","69.3919536726607742","70.9920755867113685"
"2017-05-07","15658","66.9498020181376932","68.4953378464682590"
"2017-05-08","16410","70.9445460085313833","70.7861060329067642"
"2017-05-09","16135","69.1478153083359157","69.3585373411837620"
"2017-05-10","16219","66.5145816634811024","65.5835748196559591"
"2017-05-11","16423","60.6405650611946660","60.8536808134932716"
"2017-05-12","16470","64.0558591378263509","65.6466302367941712"
"2017-05-13","12929","66.6872921339624101","67.6695800139221904"
"2017-05-14","15240","72.9527559055118110","75.3871391076115486"
"2017-05-15","16434","64.8655226968479981","67.2934160885968115"
"2017-05-16","16156","68.3399356276306016","69.5778658083684080"
"2017-05-17","16227","65.0705614099956862","64.0660627349479263"
"2017-05-18","16425","58.7823439878234399","58.1004566210045662"
"2017-05-19","16487","52.9144174197852854","51.0220173470006672"
"2017-05-20","13183","58.9547144049154214","59.5160433892133809"
"2017-05-21","15764","56.6734331387972596","58.6780005074854098"
"2017-05-22","16436","55.7374056948162570","55.4575322462886347"
"2017-05-23","16181","61.1025276558927137","60.4041777393238984"
"2017-05-24","16263","54.4364508393285372","50.9131156613171002"
"2017-05-25","16623","52.9206521085243338","52.3431390242435180"
"2017-05-26","16618","57.3655072812612829","61.2468407750631845"
"2017-05-27","12839","70.6752862372458914","73.5571306176493496"
"2017-05-28","13235","72.5425009444654326","74.0460899131091802"
"2017-05-29","15567","67.5146142480889060","67.3475942699299801"
"2017-05-30","16255","63.8880344509381729","62.7191633343586589"
"2017-05-31","16293","68.4465721475480268","69.1217087092616461"
"2017-06-01","16482","65.0163815070986531","63.9546171581118796"
"2017-06-02","16582","68.2366421420817754","67.7059462067301894"
"2017-06-03","13362","67.5123484508307140","69.9221673402185302"
"2017-06-04","16064","58.3540836653386454","57.3954183266932271"
"2017-06-05","16681","55.8060068341226545","52.2031053294167016"
"2017-06-06","16437","60.0657054206972075","59.0132019224919389"
"2017-06-07","16499","61.5491847990787320","60.5309412691678284"
"2017-06-08","16840","61.0035629453681710","62.9928741092636580"
"2017-06-09","16918","60.8759900697481972","62.2650431493084289"
"2017-06-10","14183","71.3177748008178806","75.1886060776986533"
"2017-06-11","16294","65.2326009574076347","67.4297287345034982"
"2017-06-12","17043","62.6532887402452620","63.2576424338438068"
"2017-06-13","16881","61.1456667259048635","59.2322729696108050"
"2017-06-14","16925","57.5952732644017725","56.2363367799113737"
"2017-06-15","17061","50.6828439130179943","50.2373835062423070"
"2017-06-16","17116","53.3477448001869596","54.2708576770273428"
"2017-06-17","14512","61.7213340683572216","63.8161521499448732"
"2017-06-18","16485","58.0103124052168638","58.5380649074916591"
"2017-06-19","17094","49.6489996489996490","49.5553995553995554"
"2017-06-20","16940","51.7296340023612751","55.2361275088547816"
"2017-06-21","16988","59.6126677654815164","60.2542971509300683"
"2017-06-22","17111","59.5231137864531588","57.9510256560107533"
"2017-06-23","17147","54.7209424389105966","52.9538694815419607"
"2017-06-24","14554","56.4930603270578535","57.3107049608355091"
"2017-06-25","16558","64.9112211619760841","67.3692474936586544"
"2017-06-26","17117","66.4427177659636619","68.3939942746976690"
"2017-06-27","16948","63.0988907245692707","62.1725277318857682"
"2017-06-28","16989","61.9341927129318971","62.9230678674436400"
"2017-06-29","17179","61.1211362710285814","60.8708306653472263"
"2017-06-30","17276","55.5163232229682797","54.5033572586246816"
"2017-07-01","14607","54.2411172725405627","57.2396796056685151"
"2017-07-02","14937","68.5746803240275825","73.5556001874539734"
"2017-07-03","14414","76.6477036214791175","77.9936173164978493"
"2017-07-04","14119","80.4306253983993201","81.7834124229761315"
"2017-07-05","16681","66.7705773035189737","66.2310413044781488"
"2017-07-06","16778","69.0845154368816307","69.6447729169150077"
"2017-07-07","16822","61.9783616692426584","57.5377481868981096"
"2017-07-08","14687","66.3171512221692653","67.0320691768230408"
"2017-07-09","16712","68.0169937769267592","69.8719483006223073"
"2017-07-10","17253","52.9009447632295833","51.9561815336463224"
"2017-07-11","17106","59.0377645270665264","58.9734596048170233"
"2017-07-12","17144","55.4071395240317312","55.0571628558096127"
"2017-07-13","17247","53.7020931176436482","53.9166231808430452"
"2017-07-14","17284","54.4202730849340430","55.4269844943300162"
"2017-07-15","14689","58.4655184151405814","61.8081557628157124"
"2017-07-16","16706","64.9287681072668502","68.0893092302166886"
"2017-07-17","17260","58.7137891077636153","57.5202780996523754"
"2017-07-18","17121","62.5898019975468723","62.3853746860580574"
"2017-07-19","17140","62.6546091015169195","62.4154025670945158"
"2017-07-20","17230","52.3679628554846198","54.4051073708647707"
"2017-07-21","17262","56.1464488471787742","56.7721005677210057"
"2017-07-22","14670","56.9461486025903204","59.5978186775732788"
"2017-07-23","16683","55.0020979440148654","55.0020979440148654"
"2017-07-24","17244","48.9445604268151241","49.3389004871259569"
"2017-07-25","17089","59.6699631341798818","60.7876411726841828"
"2017-07-26","17126","64.8721242555179260","65.4093191638444470"
"2017-07-27","17237","62.0119510355630330","61.8843186169286999"
"2017-07-28","17265","56.5537214016796988","53.9183318853171156"
"2017-07-29","14661","64.9409999317918287","68.5696746470227133"
"2017-07-30","16675","65.3433283358320840","67.7961019490254873"
"2017-07-31","17220","68.9663182346109175","72.2996515679442509"
"2017-08-01","17078","66.4070734278018503","66.8462349221220283"
"2017-08-02","17123","62.7051334462418969","61.0407054838521287"
"2017-08-03","17238","48.1668407007773524","46.0610279614804502"
"2017-08-04","17272","46.4393237610004632","47.0240852246410375"
"2017-08-05","14722","55.5495177285694878","58.8235294117647059"
"2017-08-06","16692","57.4826264078600527","56.8416007668344117"
"2017-08-07","17220","51.6434378629500581","48.8327526132404181"
"2017-08-08","17057","63.4402298176701647","63.2877997303159993"
"2017-08-09","17071","67.6058813191962978","68.6837326460078496"
"2017-08-10","17189","58.3163651172261330","56.3034498807376811"
"2017-08-11","17227","56.5043246067220062","55.6161838973704069"
"2017-08-12","14706","62.5186998504011968","60.7235142118863049"
"2017-08-13","16621","64.8877925515913603","66.2776006257144576"
"2017-08-14","17134","61.5151161433407260","62.4664409945138321"
"2017-08-15","16566","63.4613062899915490","61.4209827357237716"
"2017-08-16","16745","64.5625559868617498","64.2460435951030158"
"2017-08-17","16915","59.5388708247117943","57.7416494235885309"
"2017-08-18","16950","57.4336283185840708","56.7374631268436578"
"2017-08-19","14032","68.8070125427594071","71.0875142531356899"
"2017-08-20","16224","64.8113905325443787","66.8947238658777120"
"2017-08-21","16907","61.7850594428343290","59.1293547051517123"
"2017-08-22","16401","62.9961587708066581","62.8559234193037010"
"2017-08-23","16634","67.3740531441625586","66.5624624263556571"
"2017-08-24","16844","65.2932795060555687","64.9608169080978390"
"2017-08-25","16864","68.2222485768500949","67.3268500948766603"
"2017-08-26","13500","75.7629629629629630","76.8962962962962963"
"2017-08-27","15798","71.3318141536903405","71.4520825420939359"
"2017-08-28","16578","70.3221136445892146","69.2906261310170105"
"2017-08-29","16142","74.6561764341469459","72.6180151158468591"
"2017-08-30","16394","74.8566548737342930","74.7346590215932658"
"2017-08-31","16607","66.3033660504606491","64.0753898958270609"
"2017-09-01","16616","64.9614829080404429","64.5040924410207029"
"2017-09-02","12343","76.6669367252693835","79.5673661184477032"
"2017-09-03","12551","81.5632220540196000","84.5669667755557326"
"2017-09-04","15832","74.5010106114199090","73.0293077311773623"
"2017-09-05","15822","65.9082290481607888","63.9299709265579573"
"2017-09-06","15019","66.9551900925494374","66.1828350755709435"
"2017-09-07","15557","65.3275053030789998","63.6819438195024748"
"2017-09-08","15601","62.2075507980257676","62.3101083263893340"
"2017-09-09","12474","80.8561808561808562","83.0928330928330928"
"2017-09-10","15609","81.2736241911717599","83.0610545198283042"
"2017-09-11","16440","79.2457420924574209","78.4854014598540146"
"2017-09-12","15668","79.3783507786571356","80.2335971406688792"
"2017-09-13","15902","70.6514903785687335","69.7145013205886052"
"2017-09-14","16437","65.3890612642209649","63.5821621950477581"
"2017-09-15","16428","71.3476990504017531","72.3946919892865839"
"2017-09-16","12671","78.2416541709415200","80.4751006234709178"
"2017-09-17","15578","68.7893182693542175","68.8149955064835024"
"2017-09-18","16408","66.0714285714285714","65.7971721111652852"
"2017-09-19","15650","72.0766773162939297","68.3322683706070288"
"2017-09-20","15891","72.1225851110691586","70.2976527594235731"
"2017-09-21","16378","69.7215777262180974","68.1768225668579802"
"2017-09-22","16382","69.9182029056281284","69.5580515199609327"
"2017-09-23","12660","80.9873617693522907","80.7819905213270142"
"2017-09-24","15566","70.4741102402672491","71.1101117820891687"
"2017-09-25","16414","74.0648227123187523","73.9429755087120751"
"2017-09-26","15643","80.9307677555456115","80.6942402352489932"
"2017-09-27","15872","79.6559979838709677","78.0808971774193548"
"2017-09-28","16411","73.5299494241667174","73.6274450063981476"
"2017-09-29","16384","72.7478027343750000","70.7946777343750000"
"2017-09-30","12520","78.5623003194888179","79.1533546325878594"
"2017-10-01","15445","74.1599223049530592","74.7167368080284882"
"2017-10-02","16398","74.0334187095987316","72.7405781192828394"
"2017-10-03","15632","75.6397134083930399","73.3047594677584442"
"2017-10-04","15920","74.8869346733668342","74.1017587939698492"
"2017-10-05","16410","70.2498476538695917","70.2254722730042657"
"2017-10-06","16324","64.7512864493996569","63.6241117373192845"
"2017-10-07","12578","75.7433614247098108","77.3493401176657656"
"2017-10-08","15350","66.6514657980456026","66.6840390879478827"
"2017-10-09","16324","57.7860818426856163","56.3893653516295026"
"2017-10-10","15731","70.1290445616934715","69.3598626915008582"
"2017-10-11","15979","70.4862632204768759","68.0643344389511233"
"2017-10-12","16383","65.9464078618079717","65.4275773667826405"
"2017-10-13","16360","67.6589242053789731","67.6039119804400978"
"2017-10-14","12629","65.8721989072769024","66.3552141895637026"
"2017-10-15","15549","65.6440928677085343","68.2809183870345360"
"2017-10-16","16382","70.2356244658771823","71.9692345256989379"
"2017-10-17","15789","74.3365634302362404","75.8629425549433150"
"2017-10-18","15993","74.0136309635465516","76.1895829425373601"
"2017-10-19","16398","68.7156970362239297","70.5939748749847542"
"2017-10-20","16384","66.5222167968750000","67.1508789062500000"
"2017-10-21","12631","78.0064919642150265","78.8377800649196422"
"2017-10-22","15501","65.0538674924198439","64.9183923617831108"
"2017-10-23","16329","61.9878743340069814","59.7770837160879417"
"2017-10-24","15490","65.6552614590058102","61.4525500322788896"
"2017-10-25","15677","72.6924794284620782","71.7611787969637048"
"2017-10-26","16371","66.7705088265835929","66.4406572597886507"
"2017-10-27","16342","67.6477787296536532","66.5402031575082609"
"2017-10-28","12576","75.4770992366412214","73.2347328244274809"
"2017-10-29","15030","65.6886227544910180","65.1097804391217565"
"2017-10-30","15562","68.7829327849890760","68.8086364220537206"
"2017-10-31","14330","82.0935101186322401","80.1256106071179344"
"2017-11-01","15413","73.9570492441445533","71.9457600726659314"
"2017-11-02","15867","75.3009390559021869","74.0908804436881578"
"2017-11-03","15856","67.2931382441977800","65.2434409687184662"
"2017-11-04","12594","75.5836112434492616","72.7409877719548992"
"2017-11-05","15119","60.4801904887889411","59.9510549639526424"
"2017-11-06","15740","66.9059720457433291","69.4980940279542567"
"2017-11-07","15146","73.0159778159249967","72.6132312161626832"
"2017-11-08","15657","71.7251069809031104","72.0763875582806412"
"2017-11-09","16170","65.9740259740259740","69.7588126159554731"
"2017-11-10","16194","66.0862047671977276","69.0379152772631839"
"2017-11-11","12542","79.5407431031733376","84.0774996013394993"
"2017-11-12","15377","73.9025817779801001","78.0256226832281980"
"2017-11-13","16054","68.2384452472903949","71.6955275943690046"
"2017-11-14","15460","78.9456662354463131","81.8822768434670116"
"2017-11-15","15746","75.2445065413438334","78.0388670138447860"
"2017-11-16","16214","64.4134698408782534","66.3007277661280375"
"2017-11-17","16383","66.0623817371665751","66.5323811267777574"
"2017-11-18","13396","66.7587339504329651","69.2146909525231412"
"2017-11-19","14959","69.8709806805267732","73.0596965037769904"
"2017-11-20","15134","71.4814325360116294","77.4150918461741773"
"2017-11-21","15743","71.4412754875182621","74.0392555421457156"
"2017-11-22","16304","74.6565260058881256","75.5397448478900883"
"2017-11-23","9839","82.6405122471795914","85.3135481248094319"
"2017-11-24","12123","85.0944485688360967","89.0291182050647529"
"2017-11-25","15546","79.1650585359578027","82.8766242120159527"
"2017-11-26","16987","68.7054806616824631","69.3706952375345853"
"2017-11-27","16578","71.5164676076728194","75.1236578598142116"
"2017-11-28","15147","76.4309764309764310","83.1253713606654783"
"2017-11-29","15188","81.5314722149065051","84.5140900711087701"
"2017-11-30","15685","80.7523111252789289","84.2014663691424928"
"2017-12-01","15738","79.7432964798576693","81.5287838353030881"
"2017-12-02","12122","86.1986470879392839","87.7412968157069790"
"2017-12-03","14790","80.3853955375253550","82.5625422582826234"
"2017-12-04","15584","76.6362936344969199","76.8159650924024641"
"2017-12-05","14917","75.1156398739692968","72.6218408527183750"
"2017-12-06","15217","79.7791943221397122","79.3388972859302096"
"2017-12-07","15686","69.0105826851969909","66.6645416294785159"
"2017-12-08","15750","65.2444444444444444","62.4253968253968254"
"2017-12-09","12136","59.5500988793671721","57.1522742254449572"
"2017-12-10","14780","71.5223274695534506","74.8308525033829499"
"2017-12-11","15572","70.6974055997945030","71.2625224762394041"
"2017-12-12","14920","73.2908847184986595","73.1903485254691689"
"2017-12-13","15230","69.3893630991464215","70.2954694681549573"
"2017-12-14","15720","64.1730279898218830","65.8842239185750636"
"2017-12-15","15988","55.4665999499624719","55.2351763822867150"
"2017-12-16","12544","66.0953443877551020","70.6951530612244898"
"2017-12-17","14980","72.5834445927903872","74.4325767690253672"
